CustId,Education,MaritalStat,AnnualInc,NumKids,NumTeen,DateEnrol,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Age Group,Income Bracket
6862,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,15,0,0,0,20,0,0,0,0,0,0,50,40-50,Below 20K
6864,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,2,3,0,3,5,0,0,0,0,0,0,32,30-40,Below 20K
6866,Master,Together,35924.0,1,1,2014-03-23,56,8,0,14,2,3,1,1,0,3,5,0,0,0,0,0,0,52,50-60,30K-40K
6870,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,2,49,17,13,1,3,1,7,2,0,0,0,0,0,0,62,60-70,60K-70K
6872,PhD,Married,65352.0,0,1,2013-08-21,43,284,3,84,4,7,2,4,2,8,4,0,0,0,0,0,0,47,40-50,60K-70K
6875,PhD,Together,32727.0,0,0,2012-08-28,38,167,13,180,86,13,2,7,3,5,8,0,0,0,0,0,0,56,50-60,30K-40K
6878,Graduation,Widow,27421.0,0,0,2012-12-12,14,43,12,96,78,40,3,4,1,6,7,0,0,0,0,0,0,67,60-70,20K-30K
6885,Graduation,Divorced,32952.0,1,0,2013-01-12,36,38,0,12,3,1,1,2,0,3,7,0,0,0,0,0,0,44,40-50,30K-40K
6887,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,2,8,1,8,6,0,0,0,0,0,0,54,50-60,70K-80K
6892,Graduation,Divorced,61671.0,0,1,2014-03-06,23,641,7,56,0,0,8,10,4,6,8,0,1,0,1,0,0,53,50-60,60K-70K
6905,Graduation,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,1,6,4,10,2,0,0,0,0,0,0,27,20-30,80K-90K
6906,Master,Widow,84953.0,0,0,2013-03-06,73,167,48,602,63,72,1,3,10,4,2,0,1,1,1,0,0,68,60-70,80K-90K
6912,PhD,Married,63246.0,0,2,2013-08-20,60,593,30,91,29,22,1,6,3,12,4,0,0,0,0,0,0,54,50-60,60K-70K
6918,Graduation,Married,28691.0,1,0,2013-04-07,56,5,4,13,8,0,1,1,0,3,8,0,0,0,0,0,0,32,30-40,20K-30K
6919,Undergraduate,Married,26224.0,1,0,2013-04-06,39,4,7,15,13,9,3,2,1,3,6,0,0,0,0,0,0,43,40-50,20K-30K
6927,PhD,Married,44377.0,1,1,2012-05-10,70,224,0,30,0,0,8,5,1,5,8,0,0,0,0,0,0,53,50-60,40K-50K
6931,Graduation,Divorced,76982.0,0,0,2014-02-15,19,464,151,292,65,60,1,8,3,4,4,0,0,1,0,0,0,54,50-60,70K-80K
6932,PhD,Married,93027.0,0,0,2013-04-13,77,1285,42,716,55,0,0,7,10,5,2,0,0,1,0,0,0,80,70-80,90K-100K
6935,Undergraduate,Married,78497.0,0,0,2013-01-12,44,207,26,447,75,0,1,5,7,12,2,0,0,0,1,0,0,70,60-70,70K-80K
6940,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,4,3,2,3,6,1,0,0,0,0,0,55,50-60,40K-50K
6941,Graduation,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,1,2,1,2,7,0,0,0,0,0,0,50,40-50,30K-40K
6945,Graduation,Single,84574.0,0,0,2013-04-06,72,387,20,713,38,54,1,9,11,11,5,0,0,0,0,0,0,69,60-70,80K-90K
6950,Master,Married,49572.0,1,1,2013-12-15,25,35,1,16,0,1,2,2,0,3,7,0,0,0,0,0,0,63,60-70,40K-50K
6958,Master,Married,27889.0,1,0,2013-05-07,42,14,0,4,0,0,1,1,1,2,6,0,0,0,0,0,0,44,40-50,20K-30K
6961,Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,0,2,8,0,0,0,0,0,0,47,40-50,20K-30K
6963,Graduation,Single,77457.0,0,0,2014-05-03,85,675,11,400,15,45,1,2,5,10,1,0,0,1,0,0,0,74,70-80,70K-80K
6969,Graduation,Together,50272.0,1,0,2013-07-08,75,99,13,66,43,8,3,4,1,5,7,0,0,0,0,0,0,39,30-40,50K-60K
6974,PhD,Together,83443.0,0,0,2013-12-31,89,518,42,742,55,56,1,6,10,5,2,0,0,0,0,0,0,49,40-50,80K-90K
6977,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,1,10,5,13,6,0,0,1,0,0,0,47,40-50,70K-80K
6982,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,1,4,10,9,2,0,0,0,0,0,0,45,40-50,70K-80K
6983,Master,Divorced,38054.0,1,1,2014-01-05,24,23,2,17,2,1,2,2,0,3,7,0,0,0,0,0,0,71,70-80,30K-40K
6988,Graduation,Married,71952.0,1,0,2013-10-01,93,656,80,455,52,107,2,8,4,8,4,1,0,1,0,0,0,35,30-40,70K-80K
6991,Graduation,Divorced,43185.0,0,1,2013-10-04,88,537,6,42,16,6,2,9,3,6,8,0,0,0,0,0,0,70,60-70,40K-50K
6999,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,1,7,3,12,3,0,0,0,0,0,0,41,40-50,60K-70K
7000,Undergraduate,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,1,2,10,10,1,0,0,0,0,0,0,49,40-50,60K-70K
7002,Graduation,Single,62535.0,0,1,2013-03-10,13,163,48,90,0,45,1,3,2,8,3,0,0,0,0,0,0,66,60-70,60K-70K
7004,Graduation,Single,11012.0,1,0,2013-03-16,82,24,3,26,7,1,3,3,1,2,9,1,0,0,0,0,0,37,30-40,Below 20K
7005,Graduation,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,1,5,3,12,2,0,1,0,0,0,0,40,30-40,50K-60K
7007,Master,Married,29543.0,2,0,2014-01-04,47,17,3,18,3,4,2,3,1,2,7,0,0,0,0,0,0,53,50-60,20K-30K
7010,Undergraduate,Married,70924.0,0,0,2014-07-04,41,635,114,254,132,152,1,6,6,7,3,0,0,1,0,0,0,56,50-60,70K-80K
7011,Graduation,Married,33471.0,1,0,2012-12-10,47,43,2,27,0,9,3,3,0,4,7,0,0,0,0,0,0,48,40-50,30K-40K
7019,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,4,3,1,5,4,0,0,0,0,0,0,58,50-60,50K-60K
7022,Graduation,Married,76445.0,1,0,2012-09-28,2,739,107,309,140,80,1,2,5,13,6,0,0,0,0,0,0,50,40-50,70K-80K
7023,PhD,Single,46231.0,2,1,2012-11-26,87,189,2,55,0,5,4,6,1,4,9,0,0,0,0,0,0,68,60-70,40K-50K
7030,PhD,Married,66465.0,0,1,2013-03-30,1,1200,0,204,38,29,3,11,9,12,6,0,0,0,1,0,0,66,60-70,60K-70K
7034,Undergraduate,Married,25804.0,1,0,2013-01-09,34,8,7,9,13,6,2,2,0,3,8,0,0,0,0,0,0,43,40-50,20K-30K
7037,PhD,Married,37087.0,1,0,2013-11-08,50,194,55,134,15,0,3,4,2,8,6,0,0,0,0,0,0,47,40-50,30K-40K
7042,Graduation,Married,36790.0,0,0,2013-01-03,14,3,3,14,15,21,1,2,1,2,9,0,0,0,0,0,0,38,30-40,30K-40K
7053,PhD,Single,78420.0,0,0,2013-06-29,75,604,28,674,91,28,1,3,10,8,1,0,0,0,0,0,0,55,50-60,70K-80K
7055,PhD,Together,61010.0,0,1,2012-09-10,57,888,0,57,0,0,2,8,5,11,5,0,0,0,0,0,0,69,60-70,60K-70K
7059,Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,1,3,7,8,1,1,0,0,0,0,0,58,50-60,80K-90K
7072,Graduation,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,2,8,5,4,4,0,0,0,0,0,0,48,40-50,60K-70K
7079,Graduation,Divorced,63887.0,0,1,2012-08-09,38,897,23,207,15,11,5,9,6,12,6,0,0,0,0,0,0,59,50-60,60K-70K
7093,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,1,0,0,3,7,0,0,0,0,0,0,36,30-40,Below 20K
7094,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,1,6,4,13,4,0,0,0,0,0,0,46,40-50,50K-60K
7101,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,6,10,5,10,8,0,0,0,0,0,0,58,50-60,50K-60K
7106,PhD,Married,75865.0,0,0,2014-03-31,73,483,0,591,156,0,1,3,5,10,1,0,0,0,0,0,0,78,70-80,70K-80K
7108,Master,Widow,51390.0,1,1,2012-08-09,54,205,20,47,23,2,6,5,2,5,5,0,0,0,0,0,0,56,50-60,50K-60K
7118,Graduation,Married,73803.0,0,1,2012-01-08,61,833,80,363,52,26,2,9,5,6,6,1,0,0,0,0,0,64,60-70,70K-80K
7119,Graduation,Single,68627.0,0,0,2013-12-01,45,395,15,263,60,54,1,2,3,6,1,0,0,0,0,0,0,39,30-40,60K-70K
7124,Graduation,Divorced,36997.0,1,1,2013-01-02,72,43,4,12,8,0,5,2,1,4,5,0,0,0,0,0,0,53,50-60,30K-40K
7128,PhD,Single,42997.0,1,1,2013-07-12,91,4,0,5,0,1,1,1,0,2,7,0,0,0,0,0,0,44,40-50,40K-50K
7129,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,8,6,4,13,6,0,0,0,0,0,0,59,50-60,50K-60K
7141,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,4,5,1,2,10,0,0,0,0,0,0,35,30-40,20K-30K
7143,Undergraduate,Together,74805.0,0,1,2013-06-11,14,209,162,209,41,162,5,4,7,10,2,0,0,0,0,0,0,66,60-70,70K-80K
7152,Master,Married,27100.0,1,0,2013-05-04,64,12,0,13,2,0,1,1,0,3,7,0,0,0,0,0,0,38,30-40,20K-30K
7165,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,2,8,2,10,5,0,0,0,0,0,0,49,40-50,60K-70K
7181,Graduation,Married,30368.0,0,1,2013-07-11,97,35,0,13,2,0,2,2,0,3,8,0,0,0,0,0,0,44,40-50,30K-40K
7186,PhD,Together,30843.0,1,1,2014-05-26,43,24,0,2,0,0,2,1,1,2,5,1,0,0,0,0,0,55,50-60,30K-40K
7187,Master,Together,,1,1,2013-05-18,52,375,42,48,94,66,7,4,10,4,3,0,0,0,0,0,0,52,50-60,
7192,Graduation,Together,65748.0,0,1,2013-04-15,58,172,73,93,95,78,2,2,4,10,1,0,0,0,0,0,1,66,60-70,60K-70K
7196,PhD,Married,41145.0,1,1,2014-08-02,20,9,0,3,0,0,1,0,0,3,3,0,0,0,0,0,0,71,70-80,40K-50K
7212,Graduation,Married,44794.0,0,1,2014-08-06,99,54,0,7,0,0,1,2,0,3,6,0,0,0,0,0,0,55,50-60,40K-50K
7214,Graduation,Married,62187.0,0,0,2013-05-07,49,792,0,275,45,45,1,4,8,5,3,0,0,0,0,0,0,64,60-70,60K-70K
7215,Graduation,Single,101970.0,0,0,2013-12-03,69,722,27,102,44,72,0,6,8,13,2,0,1,1,1,0,0,38,30-40,100K-150K
7224,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,2,1,1,2,8,0,0,0,0,0,0,44,40-50,30K-40K
7230,PhD,Divorced,50611.0,0,1,2012-04-10,98,459,0,24,6,0,6,4,5,7,6,0,1,0,0,0,0,61,60-70,50K-60K
7232,Graduation,Widow,42429.0,0,1,2014-11-02,99,55,0,6,2,0,2,1,1,3,5,0,0,0,0,0,0,48,40-50,40K-50K
7233,Graduation,Married,69209.0,0,0,2012-09-17,4,496,32,849,229,48,2,5,3,6,4,0,0,0,1,0,0,49,40-50,60K-70K
7235,Undergraduate,Married,17003.0,1,0,2013-09-12,37,2,5,12,4,8,3,2,0,4,5,0,0,0,0,0,0,46,40-50,Below 20K
7244,Graduation,Single,,2,1,2014-01-01,96,48,5,48,6,10,3,2,1,4,6,0,0,0,0,0,0,70,60-70,
7247,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,5,7,4,6,6,0,1,0,0,0,0,61,60-70,40K-50K
7250,Graduation,Together,57867.0,1,0,2013-01-10,48,344,35,178,15,23,7,7,2,9,6,0,0,0,0,0,0,43,40-50,50K-60K
7254,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,3,3,1,3,7,0,0,0,0,0,0,52,50-60,30K-40K
7261,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,5,5,2,5,8,0,0,0,0,0,0,50,40-50,30K-40K
7264,Undergraduate,Single,52195.0,2,1,2014-12-05,2,12,0,4,0,0,1,1,0,2,8,0,0,0,0,0,0,43,40-50,50K-60K
7270,Graduation,Divorced,56981.0,0,0,2014-01-25,91,908,48,217,32,12,1,2,3,13,6,0,1,0,0,0,0,40,30-40,50K-60K
7274,Graduation,Married,78618.0,0,0,2012-09-28,87,736,163,818,212,163,1,4,7,10,2,0,1,0,0,0,0,64,60-70,70K-80K
7275,Master,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,3,2,1,4,6,0,0,0,0,0,0,50,40-50,30K-40K
7279,PhD,Together,69476.0,0,0,2013-09-30,3,260,86,559,63,9,1,4,6,4,2,0,0,0,0,0,0,52,50-60,60K-70K
7281,PhD,Single,,0,0,2013-05-11,80,81,11,50,3,2,1,1,3,4,2,0,0,0,0,0,0,62,60-70,
7284,Graduation,Married,48686.0,1,2,2013-04-12,8,10,0,7,2,0,1,1,0,2,8,0,0,0,0,0,0,68,60-70,40K-50K
7286,Graduation,Together,41728.0,1,0,2013-05-24,92,13,6,15,3,5,1,2,0,2,10,0,0,0,0,0,0,53,50-60,40K-50K
7290,Graduation,Single,70596.0,0,0,2012-05-10,68,347,44,534,17,0,1,3,5,12,2,0,0,0,0,0,0,36,30-40,70K-80K
7297,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,4,3,1,3,7,0,0,0,0,0,0,48,40-50,Below 20K
7300,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,3,8,1,7,5,0,1,0,0,0,0,69,60-70,60K-70K
7301,Undergraduate,Single,23616.0,1,0,2012-11-17,76,4,22,11,3,7,2,3,0,3,8,0,0,0,0,0,0,39,30-40,20K-30K
7313,Undergraduate,Widow,74859.0,0,0,2013-03-06,63,570,73,614,133,102,1,6,5,11,3,0,0,0,1,0,0,72,70-80,70K-80K
7321,Graduation,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,1,4,5,4,2,0,0,0,1,0,0,59,50-60,70K-80K
7325,PhD,Together,38197.0,1,0,2013-06-29,86,23,0,11,2,1,1,1,0,3,5,0,0,0,0,0,0,35,30-40,30K-40K
7326,Master,Married,56850.0,0,1,2014-03-23,83,34,1,19,2,7,1,1,1,3,2,0,0,0,0,0,0,50,40-50,50K-60K
7327,PhD,Married,36732.0,1,1,2013-12-29,71,21,5,3,10,1,3,1,1,4,2,0,0,0,0,0,0,62,60-70,30K-40K
7342,Undergraduate,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,3,6,6,12,5,0,0,0,0,0,0,60,50-60,50K-60K
7348,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,1,4,7,5,2,0,0,0,0,0,0,63,60-70,70K-80K
7349,Basic,Together,9722.0,1,0,2012-02-10,7,6,17,16,6,16,4,3,1,3,8,0,0,0,0,0,0,48,40-50,Below 20K
7352,Graduation,Married,55267.0,0,1,2013-10-21,28,161,28,136,32,3,4,3,4,6,3,0,0,0,0,0,0,64,60-70,50K-60K
7366,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,1,3,6,11,1,0,1,1,0,0,0,39,30-40,70K-80K
7369,Master,Married,36959.0,1,0,2013-02-10,56,25,6,25,6,0,2,2,0,3,8,0,0,0,0,0,0,40,30-40,30K-40K
7373,PhD,Divorced,46610.0,0,2,2012-10-29,8,96,12,96,33,22,6,4,1,6,6,0,0,0,0,0,0,69,60-70,40K-50K
7375,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,2,8,2,4,8,0,0,0,0,0,0,45,40-50,50K-60K
7378,Master,Together,42021.0,1,0,2012-08-31,34,393,5,136,7,5,5,10,1,6,9,1,0,0,0,0,0,40,30-40,40K-50K
7381,Graduation,Divorced,75693.0,0,0,2012-06-12,10,797,153,293,72,97,1,11,4,6,4,0,1,1,1,0,0,53,50-60,70K-80K
7384,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,2,7,1,7,8,0,0,0,0,0,0,70,60-70,30K-40K
7386,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,1,1,0,3,7,0,0,0,0,0,0,45,40-50,30K-40K
7393,Graduation,Together,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,2,1,3,5,0,0,0,0,0,0,43,40-50,40K-50K
7396,Graduation,Married,80398.0,0,0,2012-10-11,92,342,51,936,207,35,1,5,8,12,3,0,0,1,0,0,0,55,50-60,80K-90K
7397,Graduation,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,3,7,2,9,7,0,0,0,0,0,0,70,60-70,40K-50K
7408,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,2,5,1,4,7,0,0,0,0,0,0,69,60-70,50K-60K
7409,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,2,4,1,6,5,0,0,0,0,0,0,51,50-60,50K-60K
7411,PhD,Married,31686.0,1,1,2014-05-06,31,11,0,5,0,0,2,1,0,3,6,0,0,0,0,0,0,57,50-60,30K-40K
7414,Graduation,Married,43824.0,1,1,2012-09-15,18,96,1,42,12,3,4,3,1,4,8,0,0,0,0,0,0,50,40-50,40K-50K
7419,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,2,2,0,3,6,0,0,0,0,0,0,53,50-60,20K-30K
7422,Graduation,Single,46923.0,1,0,2012-08-22,90,85,44,54,102,78,3,5,1,7,7,0,0,0,0,0,0,34,30-40,40K-50K
7426,Undergraduate,Married,54690.0,1,1,2013-07-11,76,111,16,37,7,9,3,3,1,5,3,0,0,0,0,0,0,50,40-50,50K-60K
7428,Graduation,Together,80144.0,0,0,2013-09-30,47,240,132,445,250,192,1,3,7,8,1,0,0,0,0,0,0,46,40-50,80K-90K
7431,PhD,Single,68126.0,0,0,2012-10-11,40,1332,17,311,23,51,1,7,4,5,9,0,1,0,0,0,0,30,20-30,60K-70K
7433,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,4,3,1,4,8,0,0,0,0,0,0,36,30-40,20K-30K
7437,Graduation,Single,27938.0,1,0,2014-04-28,31,13,0,8,2,1,1,1,0,4,3,0,0,0,0,0,0,33,30-40,20K-30K
7441,Graduation,Divorced,71128.0,1,0,2012-06-10,80,958,159,447,20,0,3,2,10,12,7,0,0,0,0,0,0,48,40-50,70K-80K
7444,Master,Married,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,1,0,3,8,0,0,0,0,0,0,52,50-60,40K-50K
7446,Master,Together,62513.0,0,1,2013-09-09,16,520,42,98,0,42,2,6,4,10,6,0,0,0,0,0,0,54,50-60,60K-70K
7451,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,0,4,6,9,1,0,1,0,0,0,0,61,60-70,90K-100K
7453,Graduation,Single,36130.0,0,1,2013-02-02,46,157,43,127,68,56,6,3,8,4,4,1,0,0,0,0,0,67,60-70,30K-40K
7458,Master,Together,34941.0,1,1,2013-06-03,26,39,2,25,4,3,2,3,0,3,8,0,0,0,0,0,0,65,60-70,30K-40K
7462,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,3,10,2,4,9,0,0,0,0,0,0,67,60-70,20K-30K
7476,Master,Single,63972.0,0,1,2012-02-12,93,928,63,254,0,12,4,5,4,10,4,0,1,0,0,0,0,57,50-60,60K-70K
7485,PhD,Widow,56551.0,1,1,2014-07-05,48,67,4,32,17,2,3,2,1,4,4,0,0,0,0,0,0,71,70-80,50K-60K
7488,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,3,5,3,13,3,0,0,0,0,0,0,58,50-60,60K-70K
7494,PhD,Divorced,42873.0,1,1,2013-01-21,11,209,0,40,3,2,4,6,1,4,8,0,0,0,0,0,0,71,70-80,40K-50K
7495,PhD,Married,56223.0,0,1,2013-12-20,72,77,28,31,16,0,2,2,1,5,4,0,0,0,0,0,0,73,70-80,50K-60K
7500,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,2,8,1,8,6,0,0,0,0,0,0,54,50-60,70K-80K
7503,Graduation,Single,75825.0,0,0,2012-12-10,40,1032,105,779,137,105,0,5,8,9,4,1,0,0,0,0,0,45,40-50,70K-80K
7505,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,1,1,1,2,4,0,0,0,0,0,0,64,60-70,40K-50K
7514,Undergraduate,Together,54342.0,1,1,2013-03-07,74,84,10,34,11,10,4,3,1,4,6,0,0,0,0,0,0,65,60-70,50K-60K
7516,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,1,2,0,3,6,0,0,0,0,0,0,38,30-40,30K-40K
7521,Graduation,Together,83844.0,0,0,2013-12-05,57,901,31,345,75,31,1,4,4,11,1,0,0,1,0,0,0,69,60-70,80K-90K
7527,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,3,2,1,3,8,0,0,0,0,0,0,53,50-60,20K-30K
7530,PhD,Widow,56551.0,1,1,2014-07-05,48,67,4,32,17,2,3,2,1,4,4,0,0,0,0,0,0,71,70-80,50K-60K
7532,Graduation,Married,43586.0,0,1,2012-08-30,26,99,2,11,4,0,3,3,0,4,8,0,0,0,0,0,0,41,40-50,40K-50K
7533,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,4,4,1,4,7,0,0,0,0,0,0,57,50-60,40K-50K
7540,Graduation,Married,50300.0,0,1,2014-05-25,52,143,15,60,24,23,2,2,1,8,2,0,0,0,0,0,0,69,60-70,50K-60K
7573,PhD,Single,31626.0,1,0,2013-10-05,12,39,1,9,2,1,1,2,1,2,7,1,0,0,0,0,0,43,40-50,30K-40K
7574,PhD,Together,27922.0,1,0,2014-10-05,80,11,0,13,2,4,1,2,0,3,4,0,0,0,0,0,0,42,40-50,20K-30K
7592,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,1,4,1,4,6,0,0,0,0,0,0,75,70-80,50K-60K
7600,Basic,Single,15253.0,1,0,2013-10-28,13,1,3,3,8,1,2,1,0,3,7,0,0,0,0,0,0,29,20-30,Below 20K
7610,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,5,6,3,5,8,0,0,0,0,0,0,38,30-40,30K-40K
7613,Undergraduate,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,2,5,1,6,6,0,0,0,0,0,0,47,40-50,40K-50K
7617,Graduation,Single,42373.0,1,1,2013-08-15,83,67,5,61,3,8,5,2,1,5,5,0,0,0,0,0,0,47,40-50,40K-50K
7620,Basic,Single,16185.0,1,0,2013-05-08,71,5,11,16,21,8,2,2,2,2,8,0,0,0,0,0,0,31,30-40,Below 20K
7627,Master,Married,92163.0,0,0,2012-12-12,25,817,183,797,106,163,0,5,11,5,2,0,0,1,1,0,0,46,40-50,90K-100K
7628,Undergraduate,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,2,2,0,4,5,0,0,0,0,0,0,48,40-50,40K-50K
7629,Graduation,Married,22108.0,1,1,2014-08-05,46,5,3,9,6,2,2,2,0,3,7,0,0,0,0,0,0,44,40-50,20K-30K
7631,Master,Together,61346.0,1,0,2013-06-10,34,562,58,168,43,16,1,5,7,10,3,0,0,0,0,0,0,43,40-50,60K-70K
7646,Graduation,Single,64449.0,1,0,2014-02-18,70,218,63,282,137,35,4,5,3,12,4,0,0,0,0,0,0,32,30-40,60K-70K
7660,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,2,1,1,2,5,1,0,0,0,0,0,48,40-50,30K-40K
7679,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,1,1,1,3,3,0,0,0,0,0,0,36,30-40,30K-40K
7683,Master,Married,70777.0,0,1,2014-02-25,80,554,35,113,0,7,3,5,3,12,3,0,0,0,0,0,0,53,50-60,70K-80K
7685,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,1,2,0,4,5,0,0,0,0,0,0,43,40-50,30K-40K
7698,PhD,Married,51650.0,0,1,2014-11-05,81,152,3,22,2,5,1,4,1,4,5,0,0,0,0,0,0,45,40-50,50K-60K
7699,Graduation,Widow,40590.0,1,1,2013-02-10,30,154,0,50,6,11,5,3,4,3,6,1,0,0,0,0,0,52,50-60,40K-50K
7706,Undergraduate,Together,46772.0,0,1,2012-07-11,88,350,104,189,197,151,6,11,8,5,8,1,0,0,0,0,0,46,40-50,40K-50K
7712,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,1,6,2,10,4,0,0,0,0,0,0,75,70-80,60K-70K
7718,Master,Together,66000.0,0,0,2014-04-20,36,244,51,270,101,0,1,1,3,5,1,0,0,0,0,0,0,74,70-80,60K-70K
7723,Graduation,Together,75507.0,0,0,2014-02-05,56,709,93,374,104,80,1,8,6,6,3,0,0,0,0,0,0,42,40-50,70K-80K
7725,Undergraduate,Married,76800.0,0,0,2014-08-03,33,173,26,255,35,71,1,4,4,7,1,0,0,0,0,0,0,56,50-60,70K-80K
7732,Graduation,Married,64813.0,1,0,2014-02-01,81,293,0,124,179,97,1,7,2,10,5,0,0,0,0,0,0,43,40-50,60K-70K
7734,Graduation,Married,79244.0,0,0,2012-12-19,58,471,102,125,212,61,1,4,10,7,1,0,0,1,1,0,0,28,20-30,70K-80K
7736,Graduation,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,2,2,1,2,5,1,0,0,0,0,0,35,30-40,20K-30K
7755,PhD,Married,57744.0,0,1,2013-12-11,91,350,3,39,0,0,2,9,1,4,8,0,0,0,0,0,0,67,60-70,50K-60K
7761,Undergraduate,Together,38702.0,1,0,2013-01-08,71,13,11,24,13,8,2,3,0,4,6,0,0,0,0,0,0,43,40-50,30K-40K
7786,PhD,Single,29999.0,1,0,2013-02-13,22,68,7,59,10,5,4,3,1,4,8,0,0,0,0,0,0,35,30-40,20K-30K
7787,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,3,5,3,12,5,0,0,0,0,0,0,61,60-70,60K-70K
7788,PhD,Married,23536.0,1,0,2014-04-06,53,6,0,3,0,0,1,0,0,3,3,0,0,0,0,0,0,38,30-40,20K-30K
7789,PhD,Married,84618.0,0,0,2013-11-22,96,684,100,801,21,66,1,6,9,10,2,0,0,1,0,0,0,56,50-60,80K-90K
7791,Master,Married,37054.0,1,1,2013-09-15,89,12,1,6,0,1,2,1,0,3,7,0,0,0,0,0,0,54,50-60,30K-40K
7793,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,3,10,4,7,6,0,1,0,0,0,0,45,40-50,60K-70K
7798,Undergraduate,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,4,7,1,5,7,0,0,0,0,0,0,49,40-50,40K-50K
7801,Graduation,Together,54753.0,0,1,2013-12-09,87,197,107,227,7,59,3,5,2,11,4,0,0,0,0,0,0,62,60-70,50K-60K
7807,Graduation,Married,44989.0,0,1,2012-12-09,26,98,0,106,49,10,5,5,1,5,6,0,0,0,0,0,0,47,40-50,40K-50K
